0,0,8,0,7,0,0,3,3,1,0,7,0,1,7,0,2,7,0,0,4,6,0,0,5,2,3,0,4,0,5,187
0,7,0,0,3,3,1,0,7,0,1,7,0,0,6,0,4,6,0,0,5,2,3,0,4,0,5,0,1,8,7,259
0,3,3,1,0,7,0,1,7,0,0,6,0,4,4,0,5,2,3,0,4,0,5,0,1,8,7,0,2,5,9,445
1,0,7,0,1,7,0,0,6,0,4,4,0,8,8,0,4,0,5,0,1,8,7,0,2,5,9,0,4,4,5,582
0,1,7,0,0,6,0,4,4,0,8,8,0,2,0,0,1,8,7,0,2,5,9,0,4,4,5,0,5,8,2,420
0,0,6,0,4,4,0,8,8,0,2,0,0,5,7,0,2,5,9,0,4,4,5,0,5,8,2,0,4,2,0,626
0,0,6,0,4,4,0,8,8,0,2,0,0,8,5,0,2,5,9,0,4,4,5,0,5,8,2,0,4,2,0,707
0,0,6,0,4,4,0,8,8,0,2,0,1,1,3,0,2,5,9,0,4,4,5,0,5,8,2,0,4,2,0,238
0,2,0,0,5,7,0,8,5,1,1,3,0,1,4,0,4,2,0,0,6,2,6,0,7,0,7,0,2,3,8,243
0,5,7,0,8,5,1,1,3,0,1,4,0,2,7,0,6,2,6,0,7,0,7,0,2,3,8,0,2,4,3,200
0,8,5,1,1,3,0,1,4,0,2,7,0,2,6,0,7,0,7,0,2,3,8,0,2,4,3,0,2,0,0,501
1,1,3,0,1,4,0,2,7,0,2,6,0,2,8,0,2,3,8,0,2,4,3,0,2,0,0,0,5,0,1,379
0,1,4,0,2,7,0,2,6,0,2,8,0,2,2,0,2,4,3,0,2,0,0,0,5,0,1,0,3,7,9,1016
0,2,7,0,2,6,0,2,8,0,2,2,1,7,5,0,2,0,0,0,5,0,1,0,3,7,9,1,0,1,6,536
0,2,6,0,2,8,0,2,2,1,7,5,0,0,4,0,5,0,1,0,3,7,9,1,0,1,6,0,5,3,6,187
0,2,8,0,2,2,1,7,5,0,0,4,0,5,5,0,3,7,9,1,0,1,6,0,5,3,6,0,1,8,7,438
0,2,8,0,2,2,1,7,5,0,0,4,0,2,2,0,3,7,9,1,0,1,6,0,5,3,6,0,1,8,7,236
1,7,5,0,0,4,0,5,5,0,2,2,0,5,1,0,5,3,6,0,1,8,7,0,4,3,8,0,2,3,6,429
1,7,5,0,0,4,0,5,5,0,2,2,0,6,4,0,5,3,6,0,1,8,7,0,4,3,8,0,2,3,6,315
1,7,5,0,0,4,0,5,5,0,2,2,0,7,1,0,5,3,6,0,1,8,7,0,4,3,8,0,2,3,6,283
0,2,2,0,6,4,0,5,1,0,7,1,0,1,0,0,2,3,6,0,3,1,5,0,4,2,9,0,2,8,3,207
0,6,4,0,5,1,0,7,1,0,1,0,0,0,5,0,3,1,5,0,4,2,9,0,2,8,3,0,2,0,7,255
0,5,1,0,7,1,0,1,0,0,0,5,0,2,8,0,4,2,9,0,2,8,3,0,2,0,7,0,2,5,5,422
0,5,1,0,7,1,0,1,0,0,0,5,0,3,6,0,4,2,9,0,2,8,3,0,2,0,7,0,2,5,5,224
0,1,0,0,0,5,0,3,6,0,2,8,0,1,3,0,2,0,7,0,2,5,5,0,2,2,4,0,4,2,2,262
0,0,5,0,3,6,0,2,8,0,1,3,0,5,8,0,2,5,5,0,2,2,4,0,4,2,2,0,2,6,2,497
0,3,6,0,2,8,0,1,3,0,5,8,0,1,6,0,2,2,4,0,4,2,2,0,2,6,2,0,4,9,7,690
0,2,8,0,1,3,0,5,8,0,1,6,0,2,6,0,4,2,2,0,2,6,2,0,4,9,7,0,6,9,0,418
0,2,8,0,1,3,0,5,8,0,1,6,0,3,6,0,4,2,2,0,2,6,2,0,4,9,7,0,6,9,0,255
0,5,8,0,1,6,0,2,6,0,3,6,0,8,0,0,4,9,7,0,6,9,0,0,4,1,8,0,2,5,5,436
0,1,6,0,2,6,0,3,6,0,8,0,0,1,1,0,6,9,0,0,4,1,8,0,2,5,5,0,4,3,6,257
0,2,6,0,3,6,0,8,0,0,1,1,0,3,1,0,4,1,8,0,2,5,5,0,4,3,6,0,2,5,7,280
0,3,6,0,8,0,0,1,1,0,3,1,0,3,5,0,2,5,5,0,4,3,6,0,2,5,7,0,2,8,0,734
0,3,6,0,8,0,0,1,1,0,3,1,0,5,8,0,2,5,5,0,4,3,6,0,2,5,7,0,2,8,0,409
0,1,1,0,3,1,0,3,5,0,5,8,0,5,2,0,2,5,7,0,2,8,0,0,7,3,4,0,4,0,9,837
0,3,1,0,3,5,0,5,8,0,5,2,0,1,7,0,2,8,0,0,7,3,4,0,4,0,9,0,8,3,7,401
0,3,1,0,3,5,0,5,8,0,5,2,0,2,5,0,2,8,0,0,7,3,4,0,4,0,9,0,8,3,7,175
